path	tpath	twidth	theight	title	location	headline	description	creator	city	state	country	copyright	categories
assets/images/gallery/DSC_1129.jpg	assets/images/thumbnails/DSC_1129.jpg	299	199	Strap hinge on decoratively painted door	Gripsholm Castle	Gripsholm Castle, 647 31 Mariefred, Södermanland, Sweden	From Wikipedia: In 1773, Gripsholm Castle was renovated by King Gustav III,[8] on behalf of his consort Sophia Magdalena. The castle was frequently used by the royal court during the reign of Gustav III, who favored it and spent several months there every year. The perhaps most famous addition to the castle during his reign was a theater, which was added in one of the castle towers. It was the stage for both the amateur theatre of the royal court as well as The French Theater of Gustav III in 1781–1792. After the Coup of 1809, Gustav IV Adolf and his family were also imprisoned in the castle after his deposition from the throne. He had to sign his abdication document there. , possibly dating to ca. 1700, with decorative paint scheme.	Willie Graham	Mariefred	Södermanland	Sweden	Willie Graham 2005	castle,hinge,wrougght iron,strap hinge,forge,hand forge,paint,decorative paint,board and batten,board and batten door
assets/images/gallery/DSC_1128.jpg	assets/images/thumbnails/DSC_1128.jpg	300	451	Door hardware	Gripsholm Castle	Gripsholm Castle, 647 31 Mariefred, Södermanland, Sweden	From Wikipedia: In 1773, Gripsholm Castle was renovated by King Gustav III,[8] on behalf of his consort Sophia Magdalena. The castle was frequently used by the royal court during the reign of Gustav III, who favored it and spent several months there every year. The perhaps most famous addition to the castle during his reign was a theater, which was added in one of the castle towers. It was the stage for both the amateur theatre of the royal court as well as The French Theater of Gustav III in 1781–1792. After the Coup of 1809, Gustav IV Adolf and his family were also imprisoned in the castle after his deposition from the throne. He had to sign his abdication document there.	Willie Graham	Mariefred	Södermanland	Sweden	Willie Graham 2005	99,97,115,116,108,101
assets/images/gallery/2021WJG0810_0651.jpg	assets/images/thumbnails/2021WJG0810_0651.jpg	299	199	V notch and eaves detail	Edgehill Dairy	Edgehill Dairy, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Log dairy dating to about 1845-65. Family tradition holds that the building was constructed as a chicken coop.	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	dairy,log,round log,lattice,vent,door,board and batten,board and batten door,v notch,hew,hewn,rafter tail,eaves
assets/images/gallery/2022WJG0708_0929 b&w.jpg	assets/images/thumbnails/2022WJG0708_0929 b&w.jpg	299	199	Rebuilt center chimney	Brome Quarter	Brome Quarter, 18281 Rosecroft Road, Lexington Park, St. Marys County, Maryland	Mid 19th-century timber frame double slave quarter. Moved from its original location in the early 1980s and restored as a museum house.	Willie Graham	St. Marys County	MD	USA	WILLIE GRAHAM 2022	quarter,slave quarter,slave house,slavehouse,enslave,enslaved,timber frame,dwelling,interior,frame,stud,joist,post,chimney,lintel,timber frame
assets/images/gallery/2018WJG0119_0010.jpg	assets/images/thumbnails/2018WJG0119_0010.jpg	300	200	Unrestored south elevation	Cloverfields	Cloverfields, Foreman Landing Road, Queen Anne's County, Maryland	Built by Philemon Hemsley in 1704-05. William Hemsley improved the property in 1727-28 shortlybefore he patented the land in 1730. Brick, hall/parlor palan, two stories, with rear stair tower. Bent principal rafter roof. Clapboard cockloft. Clapboard roof sheathing. Foliated H hinges in attic. Attic flooring tulip poplar. In the late 1760s made into a double-pile, center-passage plan house. Eleaborate new woodwork, including plaster paneling, wood raised paneling, rococo consoles on sides of mantel, carved fretwork in the Chinese style in mantels, large scale moldings.	Willie Graham	Queen Anne's County	Maryland	USA	Willie Graham 2018	brick,masonry,glazed header,decorative brick,triple stack chimney,chimney,back building
assets/images/gallery/DSC_1074.jpg	assets/images/thumbnails/DSC_1074.jpg	300	451			Riddarholmen Church, Birger Jarls Torg 2, 112 28, Stockholm, Sweden	From Wikipedia: Riddarholmen Church (Swedish: Riddarholmskyrkan) is the church of the former medieval Greyfriars Monastery in Stockholm, Sweden. The church serves as the final resting place of most Swedish monarchs. Riddarholmen Church is located on the island of Riddarholmen, close to the Royal Palace in Stockholm, Sweden. The congregation was dissolved in 1807 and today the church is used only for burial and commemorative purposes. Swedish monarchs from Gustavus Adolphus (d. 1632 AD) to Gustaf V (d. 1950) are entombed here (with only one exception: Queen Christina who is buried within St. Peter's Basilica in Rome), as well as the earlier monarchs Magnus III (d. 1290) and Charles VIII (d. 1470). It has been discontinued as a royal burial site in favor of the Royal Cemetery and today is run by departments of the Swedish Government and Royal Court. It is one of the oldest buildings in Stockholm, parts of it dating to the late-13th century, when it was built as a greyfriars monastery. After the Protestant Reformation, the monastery was closed and the building became a Lutheran church. A spire designed by Flemish architect Willem Boy (1520–1592) was added during the reign of John III, but it was destroyed by a lightning strike on July 28, 1835, after which it was replaced with the present cast-iron spire.  Coats of arms of knights of the Royal Order of the Seraphim are on the walls of the church. When a knight of the Order dies, his coat of arms is hung in the church and when the funeral takes place the church's bells are rung without pause from 12:00 to 13:00.	Willie Graham	Stockholm		Sweden	Willie Graham 2022	church,medieval,spire,cast iron,chapel
assets/images/gallery/2017wjg0615_0074.jpg	assets/images/thumbnails/2017wjg0615_0074.jpg	300	200	wood hooks in attic secured with rose head nails	Cloverfields	Cloverfields, 500 Formans Landing Road, Queenstown, Queen Anne's County, Maryland	Built by Hemsley shortly after he patented the land in 1730--perhaps built in 1733. Brick, hall/parlor palan, two stories, with rear stair tower. Bent principal rafter roof. Clapboard cockloft. Clapboard roof sheathing. Foliated H hinges in attic. Attic flooring tulip poplar. About 1770 made into a double-pile, center-passage plan house. Elaborate new woodwork, including plaster paneling, wood raised paneling, rococo consoles on sides of mantel, carved fretwork. 	Willie Graham	Queen Anne's Co.	MD	USA	Willie Graham 2017	hook,wood,wooden hook,graffiti
assets/images/gallery/2022WJG0707_0509 b&w.jpg	assets/images/thumbnails/2022WJG0707_0509 b&w.jpg	299	199	Gable elevation	Darnell's Place Slave House	Darnell's Place Slave House, 17615 Whites Ferry Road, Montgomery County, Maryland	Complex of buildings likley constructed shortly after the Darnell family acquired the property in 1808. Most of the buildigs were constructed of Seneca sandstone and all have been heavily remodeled in the late 20th century. Buildings include a main house (the frame portion of which burned in 1952 and was rebuilt), a stone rear wing to that house, a combination dairy and smokehouse, a slave house, a mid 19th-century drive-through corn crib, a stone stable, and a 20th century frame dairy barn.	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2022	sandstone,seneca sandstone,stone,slave house,slave quarter,quarter,enslave,enslaved
assets/images/gallery/2022WJG0707_0519 b&w.jpg	assets/images/thumbnails/2022WJG0707_0519 b&w.jpg	299	199	Chimney	Darnell's Place Slave House	Darnell's Place Slave House, 17615 Whites Ferry Road, Montgomery County, Maryland	Complex of buildings likley constructed shortly after the Darnell family acquired the property in 1808. Most of the buildigs were constructed of Seneca sandstone and all have been heavily remodeled in the late 20th century. Buildings include a main house (the frame portion of which burned in 1952 and was rebuilt), a stone rear wing to that house, a combination dairy and smokehouse, a slave house, a mid 19th-century drive-through corn crib, a stone stable, and a 20th century frame dairy barn.	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2022	sandstone,seneca sandstone,stone,slave house,slave quarter,quarter,enslave,enslaved
assets/images/gallery/2021WJG0810_0622.jpg	assets/images/thumbnails/2021WJG0810_0622.jpg	300	450	Hand-forged hasp on exterior of board-and-batten door	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,enslave quarter,door,rose head nail,board and batten,board and batten door,leaf,door leaf,hasp,wrought iron,hand forge,lock
assets/images/gallery/2021WJG0810_0636.jpg	assets/images/thumbnails/2021WJG0810_0636.jpg	300	450	Detail of V notching and half-story framing	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,joist,half story 1 1/2 story,one and one half story,v notch
assets/images/gallery/2016JRH0702153-1.jpg	assets/images/thumbnails/2016JRH0702153-1.jpg	299	222	Floor plan	South River Club	South River Club, South River Clubhouse Road, Harwood, Anne Arundel County, Maryland	South River Club, c. 1742. Measured floor plan field notes by WIllie Graham and Mark R. Wenger	Willie Graham	Anne Arundel Co.	MD	USA	1998	anne arundel county,architecture,dwelling,maryland,south river clubhouse,drawing,fieldnotes,house
assets/images/gallery/2022WJG1101_0006.jpg	assets/images/thumbnails/2022WJG1101_0006.jpg	299	199	Main house	Battersea	Battersea, Battersea Lane, Petersburg, Virginia	Built 1768 (dendro date) for Col. John Banister, first mayor of Petersburg and functioned as a villa. Five-part Palladian plan. Altered in the 1790s (rear porch rebuilt; front porch raised to two stories) and again in 1823 (by John Fitzhugh May). May rebuilt end porches, created a double parlor plan , replaced many of the mantels, redid the front fenestration to include Palladian windows. 1840s the house was stuccoed, front porch rebuilt. The greenhouse was built in 1823, 	Willie Graham	Petersburg	Virginia	USA	WILLIE GRAHAM 2022	house,dwelling,villa,palladian,5 part house,porch,cornice,stucco,pediment,john fitzhugh may,john banister,palladian window,venetian window,window
assets/images/gallery/2022WJG1014_0002.jpg	assets/images/thumbnails/2022WJG1014_0002.jpg	299	199	Reredos and pulpit	St. James Goose Creek Parish Chu	St. James Goose Creek Parish Church, 100 Parish Lane, Goose Creek, Berkeley County, South Carolina	Built 1708-19. Repaired after the earthquake of 1886 and after Hurricane Hugo in 1989. The original roof was largely rebuilt seemingly in the late 18th century reusing some of the original timbers reset for different functions. Principal rafter roof without tie beams. 	Willie Graham	Berkelely Co.	SC	USA	WILLIE GRAHAM 2022	church,anglican,episcopal,reredos,panel,paneling,pew,box pew,clumn,arch,balustrade,baluster,alter,pulpit,sounding board,window,casement window,aisle,stone,paver,stone paver,ten commandments,lord's prayer,tablet,corinthian,corinthian order,corinthian capital,pediment,broken pediment,scrolled pediment,modilliion,coat of arms
assets/images/gallery/2021WJG0810_0637.jpg	assets/images/thumbnails/2021WJG0810_0637.jpg	300	450	Gable elevation	Edgehill Smokehouse	Edgehill Slavehouse, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Smokehouse built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	quarter,slave quarter,enslave,enslaved,slave house,log,log,v notch,gable
assets/images/gallery/2021WJG0810_0623.jpg	assets/images/thumbnails/2021WJG0810_0623.jpg	299	199	Ladder stair	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,joist,ladder,ladder stair
assets/images/gallery/2018wjg0116_0094.jpg	assets/images/thumbnails/2018wjg0116_0094.jpg	300	200	Fire, which started early in the morning of January 16, 2018	Seward Luggage Factory	Seward Luggage, High Street, Petersburg, Virginia	fire broke out about 5:00 a.m. January 16, 2018 and burned well into the afternoon.	Willie Graham	Petersburg	Virginia	USA	Willie Graham 2018	seward luggage factory,factory,fire,fireman,fire fighter
assets/images/gallery/DSC_0867.jpg	assets/images/thumbnails/DSC_0867.jpg	299	450	Tar-painted shingles	Hallestad Belfry, Skansen	Hallestad Belfry, Skansen, Djurgårdsslätten 49-51, 115 21 Stockholm, Sweden	Tallest belfry in Sweden. Built in 1730s; moved to Skansen after rest of church destroyed in fire	Willie Graham	Stockholm		Sweden	Willie Graham 2022	paint,shingle,red,red brown,fish oil,belfry,tar
assets/images/gallery/2017wjg0615_0075.jpg	assets/images/thumbnails/2017wjg0615_0075.jpg	300	200	leather door handle	Cloverfields	Cloverfields, 500 Formans Landing Road, Queenstown, Queen Anne's County, Maryland	Built by Hemsley shortly after he patented the land in 1730--perhaps built in 1733. Brick, hall/parlor palan, two stories, with rear stair tower. Bent principal rafter roof. Clapboard cockloft. Clapboard roof sheathing. Foliated H hinges in attic. Attic flooring tulip poplar. About 1770 made into a double-pile, center-passage plan house. Elaborate new woodwork, including plaster paneling, wood raised paneling, rococo consoles on sides of mantel, carved fretwork. 	Willie Graham	Queen Anne's Co.	MD	USA	Willie Graham 2017	leather,handle,board and batten
assets/images/gallery/2022WJG0707_0536 b&w.jpg	assets/images/thumbnails/2022WJG0707_0536 b&w.jpg	299	199	Gable doorway in loft	Darnell's Place Slave House	Darnell's Place Slave House, 17615 Whites Ferry Road, Montgomery County, Maryland	Complex of buildings likley constructed shortly after the Darnell family acquired the property in 1808. Most of the buildigs were constructed of Seneca sandstone and all have been heavily remodeled in the late 20th century. Buildings include a main house (the frame portion of which burned in 1952 and was rebuilt), a stone rear wing to that house, a combination dairy and smokehouse, a slave house, a mid 19th-century drive-through corn crib, a stone stable, and a 20th century frame dairy barn.	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2022	sandstone,seneca sandstone,stone,slave house,slave quarter,quarter,enslave,enslaved
assets/images/gallery/2022WJG0708_0922 b&w.jpg	assets/images/thumbnails/2022WJG0708_0922 b&w.jpg	299	199	Timber frame walls	Brome Quarter	Brome Quarter, 18281 Rosecroft Road, Lexington Park, St. Marys County, Maryland	Mid 19th-century timber frame double slave quarter. Moved from its original location in the early 1980s and restored as a museum house.	Willie Graham	St. Marys County	MD	USA	WILLIE GRAHAM 2022	quarter,slave quarter,slave house,slavehouse,enslave,enslaved,timber frame,dwelling,interior,frame,stud,joist,post,brace,lintel,timber frame,floor,dirt floor,dirt,clay floor
assets/images/gallery/2022WJG0707_0510 b&w.jpg	assets/images/thumbnails/2022WJG0707_0510 b&w.jpg	300	450	Gable elevation	Darnell's Place Slave House	Darnell's Place Slave House, 17615 Whites Ferry Road, Montgomery County, Maryland	Complex of buildings likley constructed shortly after the Darnell family acquired the property in 1808. Most of the buildigs were constructed of Seneca sandstone and all have been heavily remodeled in the late 20th century. Buildings include a main house (the frame portion of which burned in 1952 and was rebuilt), a stone rear wing to that house, a combination dairy and smokehouse, a slave house, a mid 19th-century drive-through corn crib, a stone stable, and a 20th century frame dairy barn.	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2022	sandstone,seneca sandstone,stone,slave house,slave quarter,quarter,enslave,enslaved
assets/images/gallery/2022WJG0708_0904 b&w.jpg	assets/images/thumbnails/2022WJG0708_0904 b&w.jpg	300	200	Mid 19th-century slave house	Brome Quarter	Brome Quarter, 18281 Rosecroft Road, Lexington Park, St. Marys County, Maryland	Mid 19th-century timber frame double slave quarter. Moved from its original location in the early 1980s and restored as a museum house.	Willie Graham	St. Marys County	MD	USA	WILLIE GRAHAM 2022	quarter,slave quarter,slave house,slavehouse,enslave,enslaved,timber frame,dwelling
assets/images/gallery/DSC_0859.jpg	assets/images/thumbnails/DSC_0859.jpg	299	199	Geese in farmyard	Skane Farmstead, Skansen	Skane Farmstead, Skansen, Djurgårdsslätten 49-51, 115 21 Stockholm, Sweden	Farmstead representing its use in 1920	Willie Graham	Stockholm		Sweden	Willie Graham 2022	farm,farmstead,goose,geese,farmyard,barn
assets/images/gallery/DSC_0865.jpg	assets/images/thumbnails/DSC_0865.jpg	300	451	Tar-painted shingles	Hallestad Belfry, Skansen	Hallestad Belfry, Skansen, Djurgårdsslätten 49-51, 115 21 Stockholm, Sweden	Tallest belfry in Sweden. Built in 1730s; moved to Skansen after rest of church destroyed in fire	Willie Graham	Stockholm		Sweden	Willie Graham 2022	paint,shingle,red,red brown,fish oil,belfry,tar
assets/images/gallery/2021WJG0810_0635.jpg	assets/images/thumbnails/2021WJG0810_0635.jpg	299	199	Mid 19th-century log quarter	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,joist,lhalf story 1 1/2 story,one and one half story,v notch
assets/images/gallery/2022WJG1014_0014.jpg	assets/images/thumbnails/2022WJG1014_0014.jpg	299	449	Balcony stair	St. James Goose Creek Parish Chu	St. James Goose Creek Parish Church, 100 Parish Lane, Goose Creek, Berkeley County, South Carolina	Built 1708-19. Repaired after the earthquake of 1886 and after Hurricane Hugo in 1989. The original roof was largely rebuilt seemingly in the late 18th century reusing some of the original timbers reset for different functions. Principal rafter roof without tie beams. 	Willie Graham	Berkelely Co.	SC	USA	WILLIE GRAHAM 2022	church,anglican,episcopal,stair,staircase,stair case,baluster,baltrade,hand rail,open string,curtail,winder,open string,open string stair
assets/images/gallery/2021WJG0810_0609.jpg	assets/images/thumbnails/2021WJG0810_0609.jpg	299	199	Hearth	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,joist,hearth,stone,fireplace,firebox,enslave
assets/images/gallery/2021WJG0810_0618 b&w.jpg	assets/images/thumbnails/2021WJG0810_0618 b&w.jpg	299	199	Ladder stair	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,joist,ladder,ladder stair,stair
assets/images/gallery/DSC_1159.jpg	assets/images/thumbnails/DSC_1159.jpg	299	199	Three-quarter view	House of Nobility (Riddarhuset)	House of Nobility (Riddarhuset), Stockholm, Sweden	The House of Nobility (Riddarhuset, “the House of Knights”) was built in 1641-1672. It is the Swedish equivalent to the British House of Lords.	Willie Graham	Stockholm		Sweden	Willie Graham 2022	house of nobility,government,17th century,masonry
assets/images/gallery/2022WJG1101_0010.jpg	assets/images/thumbnails/2022WJG1101_0010.jpg	299	199	West porch, 1823	Battersea	Battersea, Battersea Lane, Petersburg, Virginia	Built 1768 (dendro date) for Col. John Banister, first mayor of Petersburg and functioned as a villa. Five-part Palladian plan. Altered in the 1790s (rear porch rebuilt; front porch raised to two stories) and again in 1823 (by John Fitzhugh May). May rebuilt end porches, created a double parlor plan , replaced many of the mantels, redid the front fenestration to include Palladian windows. 1840s the house was stuccoed, front porch rebuilt. The greenhouse was built in 1823, 	Willie Graham	Petersburg	Virginia	USA	WILLIE GRAHAM 2022	house,dwelling,villa,palladian,5 part house,porch,cornice,stucco,pediment,doric,stucco,step,stair,limestone,door,transom,blind window,john fitzhugh may,john banister
assets/images/gallery/2021WJG0810_0608.jpg	assets/images/thumbnails/2021WJG0810_0608.jpg	299	199	Hearth	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,joist,hearth,stone,fireplace,firebox,enslave
assets/images/gallery/2021WJG0810_0620.jpg	assets/images/thumbnails/2021WJG0810_0620.jpg	300	450	Board-and-batten door made with circular-sawn boards fixed with 	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,enslave quarter,door,rose head nail,board and batten,board and batten door,leaf,door leaf
assets/images/gallery/2022WJG1014_0015.jpg	assets/images/thumbnails/2022WJG1014_0015.jpg	300	450	Balcony stair	St. James Goose Creek Parish Chu	St. James Goose Creek Parish Church, 100 Parish Lane, Goose Creek, Berkeley County, South Carolina	Built 1708-19. Repaired after the earthquake of 1886 and after Hurricane Hugo in 1989. The original roof was largely rebuilt seemingly in the late 18th century reusing some of the original timbers reset for different functions. Principal rafter roof without tie beams. 	Willie Graham	Berkelely Co.	SC	USA	WILLIE GRAHAM 2022	church,anglican,episcopal,stair,staircase,stair case,baluster,baltrade,hand rail,open string,curtail,winder,open string,open string stair
assets/images/gallery/2021WJG0810_0634.jpg	assets/images/thumbnails/2021WJG0810_0634.jpg	299	199	Mid 19th-century log quarter	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,joist,lhalf story 1 1/2 story,one and one half story,v notch
assets/images/gallery/2017wjg0615_0076.jpg	assets/images/thumbnails/2017wjg0615_0076.jpg	300	200	19th-century steinway shipping crate	Cloverfields	Cloverfields, 500 Formans Landing Road, Queenstown, Queen Anne's County, Maryland	Built by Hemsley shortly after he patented the land in 1730--perhaps built in 1733. Brick, hall/parlor palan, two stories, with rear stair tower. Bent principal rafter roof. Clapboard cockloft. Clapboard roof sheathing. Foliated H hinges in attic. Attic flooring tulip poplar. About 1770 made into a double-pile, center-passage plan house. Eleborate new woodwork, including plaster paneling, wood raised paneling, rococo consoles on sides of mantel, carved fretwork. Crate reused as sheathing in attic, secured with rose head nails. Boards finely cut as if band sawn, but must have been some version of a sash saw.	Willie Graham	Queen Anne's Co.	MD	USA	Willie Graham 2017	saw,mill sawn,graffiti,crate,packing crate,shipping crate,stair,piano,steinway,otto sutto,forman,marcia forman
assets/images/gallery/DSC_0848.jpg	assets/images/thumbnails/DSC_0848.jpg	300	451	Hinge with rat-tail pintle	Skogaholm Manor, Skansen	Skogaholms Manor, Skansen, Djurgårdsslätten 49-51, 115 21 Stockholm, Sweden		Willie Graham	Stockholm		Sweden	Willie Graham 2022	pavilion,armoury,armory,log,yellow,yellow ochre,cupola,dome,hinge,rat tail,rat tail hinge,forge,hand forge,wrought iron
assets/images/gallery/2021WJG0810_0609 b&w.jpg	assets/images/thumbnails/2021WJG0810_0609 b&w.jpg	299	199	Hearth	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,joist,hearth,stone,fireplace,firebox,enslave
assets/images/gallery/2021WJG0810_0618.jpg	assets/images/thumbnails/2021WJG0810_0618.jpg	299	199	Ladder stair	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,joist,ladder,ladder stair,stair
assets/images/gallery/2021WJG0810_0630.jpg	assets/images/thumbnails/2021WJG0810_0630.jpg	299	199	Upper half story	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,ens,aved,log,log dwelling,log house,quarter,slave quarter,attic,loft,garret,half story,rafter,common rafter,hew,hewn,plate,window,1 1/2 story,one and one half story
assets/images/gallery/2022WJG1014_0005.jpg	assets/images/thumbnails/2022WJG1014_0005.jpg	299	199	Srmature in exterior decorative plasterwork	St. James Goose Creek Parish Chu	St. James Goose Creek Parish Church, 100 Parish Lane, Goose Creek, Berkeley County, South Carolina	Built 1708-19. Repaired after the earthquake of 1886 and after Hurricane Hugo in 1989. The original roof was largely rebuilt seemingly in the late 18th century reusing some of the original timbers reset for different functions. Principal rafter roof without tie beams. Decorative plaster ornament from the front gable of the chuirch of a pelican plucking her feathers to feed her young came down after the earthquake and was redone. Unclear whetehr this is the replacement one or the original. Note the brass araiture (perhaps suggesting it is later).	Willie Graham	Berkelely Co.	SC	USA	WILLIE GRAHAM 2022	church,anglican,episcopal,ornament,plaster,armature,decorative plaster,pelican,pediment
assets/images/gallery/2022WJG1014_0011.jpg	assets/images/thumbnails/2022WJG1014_0011.jpg	300	450	Reredos	St. James Goose Creek Parish Chu	St. James Goose Creek Parish Church, 100 Parish Lane, Goose Creek, Berkeley County, South Carolina	Built 1708-19. Repaired after the earthquake of 1886 and after Hurricane Hugo in 1989. The original roof was largely rebuilt seemingly in the late 18th century reusing some of the original timbers reset for different functions. Principal rafter roof without tie beams. 	Willie Graham	Berkelely Co.	SC	USA	WILLIE GRAHAM 2022	church,anglican,episcopal,reredos,column,arch,baluster,balustrade,aisle,pew,box pew,tie rod
assets/images/gallery/2021WJG0810_0624.jpg	assets/images/thumbnails/2021WJG0810_0624.jpg	299	199	Ladder stair	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,joist,ladder,ladder stair
assets/images/gallery/DSC_1149.jpg	assets/images/thumbnails/DSC_1149.jpg	300	451	Doorway, with date Anno 1675	Köpmangatan 2	Köpmangatan 2, Stockholm, Sweden	Baroque doorway with Anno 1675 in crest of overdoor	Willie Graham	Stockholm		Sweden	Willie Graham 2022	door,doorway,stone,frontispiece,baroque,baroque frontispiece,baroque doorway,overdoor,bolection,pineapple,crest
assets/images/gallery/DSC_1160.jpg	assets/images/thumbnails/DSC_1160.jpg	299	199	View from the water	1 Norra Riddarholmshamnen	1 Norra Riddarholmshamnen, Stockholm, Sweden		Willie Graham	Stockholm		Sweden	Willie Graham 2022	brick,tower,water view
assets/images/gallery/2022WJG1014_0010.jpg	assets/images/thumbnails/2022WJG1014_0010.jpg	299	199	Reredos	St. James Goose Creek Parish Chu	St. James Goose Creek Parish Church, 100 Parish Lane, Goose Creek, Berkeley County, South Carolina	Built 1708-19. Repaired after the earthquake of 1886 and after Hurricane Hugo in 1989. The original roof was largely rebuilt seemingly in the late 18th century reusing some of the original timbers reset for different functions. Principal rafter roof without tie beams. 	Willie Graham	Berkelely Co.	SC	USA	WILLIE GRAHAM 2022	church,anglican,episcopal,reredos,column,arch,baluster,balustrade,aisle,pew,box pew,tie rod
assets/images/gallery/2022WJG1014_0004.jpg	assets/images/thumbnails/2022WJG1014_0004.jpg	300	200	Plaster ornament made for teh exterior pediment	St. James Goose Creek Parish Chu	St. James Goose Creek Parish Church, 100 Parish Lane, Goose Creek, Berkeley County, South Carolina	Built 1708-19. Repaired after the earthquake of 1886 and after Hurricane Hugo in 1989. The original roof was largely rebuilt seemingly in the late 18th century reusing some of the original timbers reset for different functions. Principal rafter roof without tie beams. Decorative plaster ornament from the front gable of the chuirch of a pelican plucking her feathers to feed her young came down after the earthquake and was redone. Unclear whetehr this is the replacement one or the original. Note the brass araiture (perhaps suggesting it is later).	Willie Graham	Berkelely Co.	SC	USA	WILLIE GRAHAM 2022	church,anglican,episcopal,ornament,plaster,armature,decorative plaster,pelican,pediment
assets/images/gallery/2021WJG0810_0631.jpg	assets/images/thumbnails/2021WJG0810_0631.jpg	300	450	Stair opening	Edgehill Slave House	Edgehill Slave House, 4920 Griffith Road, Gaithersburg, Montgomery County, Maryland	Slave house built with a group of outbuildings around 1845-65	Willie Graham	Montgomery Co.	MD	USA	WILLIE GRAHAM 2021	house,dwelling,slave house,slave,enslaved,log,log dwelling,log house,quarter,slave quarter,joist,ladder,ladder stair,half story,1 1/2 story,one and one half story
